formulaRank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	formulaId	alignedFeatureId	featureId
1	C19H25NO	[M + H]+	C19H26NO+	9.350	5.751	3.599	7	0.936	0.891	1.248	0.564		284.201	244	567751568616011910	567749498630498290	6463
1	C19H25NO2	[M + H]+	C19H26NO2+	48.433	42.971	5.462	26	0.951	0.063	1.470	0.337		300.196	244	567751502094350273	567749498689218550	6464
1	C21H42N2O3	[M + H]+	C21H43N2O3+	42.150	35.868	6.281	14	0.992	5.366	5.366	0.182		371.327	245	567751399585559975	567749498743744506	6465
1	C15H37N4O5	[M + H]+	C15H38N4O5+	42.558	37.476	5.082	12	0.986	4.818	4.818	3.562		354.285	246	567751404543227352	567749498764716030	6474
1	C16H28FNO2	[M + H]+	C16H29FNO2+	23.612	18.613	5.000	11	1.000	-1.634	2.505	-3.839		286.217	247	567751403951830477	567749498781493250	6475
1	C24H27NO4	[M + H]+	C24H28NO4+	36.261	30.380	5.881	9	0.962	-1.033	1.353	-0.038		394.201	246	567751563784173657	567749498806659078	6477
1	C18H21NO5	[M + H]+	C18H22NO5+	20.377	14.122	6.255	2	1.000	1.629	2.025	-0.148		332.149	246	567751401095509431	567749498823436298	6479
1	C24H30O6	[M + H]+	C24H31O6+	31.373	25.306	6.067	8	0.998	2.841	2.841	0.167		415.212	247	567751475003340633	567749498840213518	6483
1	C24H30O6	[M + Na]+	C24H30NaO6+	11.648	5.885	5.762	1	0.458	-0.546	0.643	0.271		437.194	247	567751470926477101	567749498852796434	6491
1	C20H27NO	[M + H]+	C20H28NO+	41.484	36.135	5.348	14	0.982	-0.057	1.217	-0.095		298.217	247	567751474718127950	567749498869573654	6493
1	C19H25NO	[M + H]+	C19H26NO+	10.485	7.328	3.158	7	0.968	-0.764	1.486	-0.455		284.201	247	567751492715886505	567749498890545178	6495
1	C26H37NO6	[M + H]+	C26H38NO6+	44.481	38.927	5.553	14	0.990	1.820	2.275	-0.451		460.269	248	567751594335484248	567749498907322398	6498
1	C32H56N4O4S	[M + H]+	C32H57N4O4S+	19.032	19.032	0.000	3	0.956	0.040	0.639	0.876		593.410	248	567751479931647855	567749498924099618	6499
1	C19H27NO	[M + H]+	C19H28NO+	21.197	15.188	6.008	6	0.735	-0.037	1.586	0.191		286.217	250	567751520297629700	567749498940876838	6501
1	C19H28O7	[M + H]+	C19H29O7+	68.367	65.694	2.673	13	1.000	0.241	0.663	-0.595		369.191	248	567751442606536239	567749498957654058	6503
1	C20H32O8	[M + H3N + H]+	C20H36NO8+	133.767	133.767	0.000	41	0.992	0.199	1.158	0.108		418.244	248	567751554175023143	567749498974431278	6504
1	C17H28O4	[M + H]+	C17H29O4+	69.927	69.927	0.000	18	0.427	-4.790	7.149	-5.746		297.204	248	567751459929011896	567749498995402802	6506
1	C22H39NO8	[M + H]+	C22H40NO8+	52.339	47.304	5.035	11	0.808	0.319	0.857	0.332		446.275	248	567751450697348736	567749499012180022	6507
1	C20H32O8	[M + Na]+	C20H32NaO8+	7.367	4.474	2.893	0	0.000	-0.321	0.321	-0.130		423.199	248	567751499598739380	567749499033151546	6508
1	C20H25NO	[M + H]+	C20H26NO+	38.418	34.791	3.628	21	0.995	0.948	2.126	0.367		296.201	248	567751466920916722	567749499045734462	6509
1	C20H25NO2	[M + H]+	C20H26NO2+	65.391	59.254	6.136	31	0.941	1.048	1.416	0.270		312.196	251	567751453604001441	567749499066705986	6514
1	C14H36N6O	[M + H]+	C14H37N6O+	4.304	4.304	0.000	3	0.560	5.222	5.222	2.567		305.303	252	567751469366196000	567749499083483206	6516
1	C18H39O3	[M + H]+	C18H40O3+	19.732	16.859	2.873	2	0.541	9.071	9.071	8.649		304.300	252	567751558100891710	567749499100260426	6520
1	C16H35N	[M + H]+	C16H36N+	5.614	2.254	3.360	1	0.519	6.890	6.958	0.097		242.284	253	567751499766511551	567749499112843342	6521
1	C19H27NO2	[M + H]+	C19H28NO2+	36.587	30.815	5.772	9	0.970	-0.546	1.583	0.196		302.212	253	567751455575324332	567749499133814866	6523
1	C17H37N	[M + H]+	C17H38N+	8.788	5.550	3.238	3	0.818	11.398	11.398	-0.062		256.300	253	567751464295282404	567749499146397782	6524
1	C20H27NO	[M + H]+	C20H28NO+	51.858	44.360	7.498	13	0.954	0.344	1.419	0.243		298.217	253	567751460679792323	567749499171563610	6526
1	C40H54N2O3	[M + H]+	C40H55N2O3+	21.805	15.359	6.446	9	0.998	-1.700	2.437	0.136		611.421	254	567751557341722674	567749499192535134	6527
1	C17H28O4	[M + H]+	C17H29O4+	27.614	27.614	0.000	9	0.357	-4.924	5.213	-5.156		297.205	254	567751489175893918	567749499209312354	6529
1	C20H25NO	[M + H]+	C20H26NO+	33.055	29.427	3.628	20	0.992	0.949	1.381	0.532		296.201	254	567751597586069859	567749499247061094	6530
1	C15H28O5	[M + H]+	C15H29O5+	4.707	4.116	0.591	1	0.010	-4.883	4.883	-5.716		289.199	255	567751468456032020	567749499263838314	6533
1	C20H27NO2	[M + H]+	C20H28NO2+	75.558	69.512	6.045	38	0.889	-0.005	1.806	-0.673		314.211	254	567751473245927224	567749499280615534	6538
1	C20H24N8	[M + H]+	C20H25N8+	15.587	11.859	3.728	1	0.994	-1.312	1.312	-0.051		377.220	254	567751591143618870	567749499301587058	6541
1	C20H27NO2	[M + Na]+	C20H27NNaO2+	8.083	1.986	6.096	0	0.000	0.170	0.170	-0.837		336.193	255	567751469680768806	567749499318364278	6542
1	C18H25NO2	[M + H]+	C18H26NO2+	22.531	16.523	6.009	8	0.997	0.708	2.406	0.449		288.196	255	567751592674539851	567749499335141498	6543
1	C22H48N2	[M + H]+	C22H49N2+	29.952	24.553	5.399	4	0.998	0.127	1.664	0.368		341.389	256	567751592951363926	567749499351918718	6544
1	C20H25NO2	[M + H]+	C20H26NO2+	27.210	22.135	5.075	14	0.908	0.355	1.805	0.719		312.196	255	567751473409505090	567749499368695938	6545
1	C18H37NO2	[M + H]+	C18H38NO2+	24.722	18.811	5.911	6	0.992	6.770	6.770	0.264		300.290	256	567751559485012053	567749499381278854	6547
1	C19H27NO2	[M + H]+	C19H28NO2+	34.061	29.634	4.426	9	0.989	1.518	2.192	0.516		302.212	257	567751505609177036	567749499398056074	6551
1	C19H35NO6	[M + H]+	C19H36NO6+	30.973	24.857	6.116	9	0.835	1.440	2.050	0.737		374.254	258	567751614589778473	567749499410638990	6554
1	C16H24O5	[M + H]+	C16H25O5+	103.024	99.478	3.546	11	0.711	2.103	2.103	0.134		297.170	257	567751533174142991	567749499423221906	6555
1	C17H28O6	[M + Na]+	C17H28NaO6+	10.714	4.471	6.243	0	0.000	0.358	0.358	0.851		351.178	257	567751680830421968	567749499435804822	6556
1	C17H28O6	[M + H3N + H]+	C17H32NO6+	83.726	79.877	3.849	19	0.994	-0.251	1.006	0.854		346.223	257	567751602610846073	567749499456776346	6557
1	C18H34O5	[M + H]+	C18H35O5+	95.090	91.644	3.445	16	1.000	4.659	4.659	0.416		331.248	260	567751611934783977	567749499469359262	6562
1	C30H54O13	[M + H3N + H]+	C30H58NO13+	200.505	192.243	8.262	51	0.996	2.717	3.043	1.112		640.391	260	567751612161276414	567749499481942178	6563
1	C30H54O13	[M + Na]+	C30H54NaO13+	35.736	27.627	8.109	10	0.936	1.742	2.430	0.961		645.346	260	567751583518374121	567749499498719398	6564
1	C15H16FN3O2S	[M + H]+	C15H17FN3O2S+	30.019	27.626	2.393	7	0.989	-0.095	1.509	-2.574		322.101	260	567751510436820952	567749499515496618	6565
1	C24H30O6	[M + Na]+	C24H30NaO6+	12.206	6.073	6.134	1	0.599	-0.305	0.983	0.200		437.194	260	567751618888940175	567749499528079534	6567
1	C29H29N3O5	[M + H]+	C29H30N3O5+	29.335	23.945	5.390	11	0.917	-1.043	1.489	1.824		500.219	261	567751635594853201	567749499540662450	6569
1	C18H25NO3	[M + H]+	C18H26NO3+	22.156	18.746	3.411	4	0.787	0.924	0.924	0.969		304.191	261	567751682873048038	567749499553245366	6571
1	C18H27NO4	[M + H]+	C18H28NO4+	82.587	76.573	6.014	19	0.956	0.850	0.936	0.402		322.201	262	567751605618162052	567749499570022586	6577
1	C20H31NO4	[M + H]+	C20H32NO4+	8.060	1.900	6.160	0	0.000	1.191	1.191	0.352		350.233	262	567751585674246388	567749499586799806	6578
1	C18H23NO2	[M + H]+	C18H24NO2+	36.611	32.772	3.839	15	0.993	1.117	1.814	0.338		286.180	263	567751573405907100	567749499603577026	6582
1	C13H24N3O4	[M + H]+	C13H25N3O4+	25.719	25.719	0.000	12	0.854	0.019	1.648	-0.993		287.184	263	567751813257183287	567749499624548550	6583
1	C18H24O4	[M + H]+	C18H25O4+	52.192	46.598	5.594	11	0.951	0.081	0.919	1.456		305.175	264	567751592540322113	567749499645520074	6584
1	C20H27NO2	[M + H]+	C20H28NO2+	60.122	54.280	5.841	31	0.926	0.703	2.056	0.060		314.211	263	567751812963581997	567749499662297294	6586
1	C28H19N3O5S	[M + H]+	C28H20N3O5S+	44.737	37.426	7.310	9	0.991	-0.433	0.622	0.866		510.112	264	567751720927968410	567749499679074514	6587
1	C23H43NO8	[M + H]+	C23H44NO8+	19.064	12.789	6.275	4	0.526	0.613	0.613	0.308		462.306	265	567751627579538174	567749499691657430	6589
1	C21H36O8	[M + H3N + H]+	C21H40NO8+	72.331	65.883	6.447	18	0.992	0.657	1.011	0.674		434.275	265	567751686916357127	567749499708434650	6591
1	C23H25NO4	[M + H]+	C23H26NO4+	15.039	8.652	6.387	1	0.951	1.968	1.968	0.246		380.186	265	567751513502857198	567749499721017566	6594
1	C21H29NO	[M + H]+	C21H30NO+	41.264	35.994	5.270	13	0.517	-1.462	2.671	-1.528		312.232	266	567751552790902810	567749499733600482	6595
1	C12H27O4P	[M + H]+	C12H28O4P+	20.666	14.878	5.788	4	0.967	3.695	3.695	-0.662		267.172	267	567751511888050147	567749499750377702	6596
1	C40H54N2O2	[M + H]+	C40H55N2O2+	8.547	5.904	2.643	1	0.984	-0.778	0.778	-0.463		595.426	267	567751565642250352	567749499767154922	6599
1	C16H16O2	[M + H]+	C16H17O2+	48.473	44.964	3.510	9	0.873	0.021	1.564	-0.275		241.122	267	567751578053195965	567749499783932142	6601
1	C20H31NO4	[M + H]+	C20H32NO4+	8.069	1.967	6.102	1	1.000	-1.574	2.502	-0.164		350.233	268	567751588077582612	567749499796515058	6602
1	C18H24O4	[M + H3N + H]+	C18H28NO4+	97.448	97.448	0.000	25	0.927	0.008	0.755	-0.218		322.201	268	567751616905034337	567749499813292278	6604
1	C17H20O3	[M + H]+	C17H21O3+	78.771	75.108	3.663	15	0.999	1.011	1.705	-0.573		273.148	267	567751611179809246	567749499830069498	6605
1	C18H24O4	[M + H]+	C18H25O4+	106.013	100.447	5.566	23	0.975	0.268	1.507	0.158		305.175	267	567751605853043086	567749499842652414	6606
1	C18H24O4	[M + Na]+	C18H24NaO4+	15.478	10.551	4.927	3	0.703	-0.932	2.225	-0.251		327.157	267	567751586462775561	567749499855235330	6607
1	C13H23N5O2	[M + H3N + H]+	C13H27N6O2+	6.137	6.137	0.000	3	0.590	4.320	4.320	2.538		299.220	267	567751617689369196	567749499876206854	6608
1	C18H24O4	[M + K]+	C18H24KO4+	8.833	4.476	4.356	0	0.000	0.293	0.293	0.591		343.131	267	567751582373329118	567749499888789770	6609
1	C20H27NO	[M + H]+	C20H28NO+	54.099	48.858	5.241	12	0.935	-0.035	0.772	0.038		298.217	267	567751566355282043	567749499909761294	6610
1	C18H15O4P	[M + H]+	C18H16O4P+	20.663	17.181	3.482	9	0.951	1.119	1.805	0.697		327.078	272	567751627734727434	567749499930732818	6611
1	C17H32O4	[M + H]+	C17H33O4+	4.175	4.175	0.000	0	0.000	-3.549	3.549	-5.617		301.236	270	567751607191026096	567749499943315734	6614
1	C20H29NO	[M + H]+	C20H30NO+	8.129	2.387	5.742	1	0.292	1.588	1.588	0.687		300.232	270	567751586332752127	567749499960092954	6619
1	C17H24O	[M + Na]+	C17H24NaO+	23.534	21.593	1.941	3	0.962	0.112	0.321	0.275		267.172	271	567751590048905515	567749499976870174	6620
1	C19H31NO	[M + Na]+	C19H31NNaO+	22.030	17.804	4.226	4	0.997	1.587	1.587	0.415		312.230	270	567751620218534554	567749499993647394	6621
1	C21H29NO2	[M + H]+	C21H30NO2+	46.091	40.752	5.339	23	0.896	0.550	1.723	0.601		328.227	272	567751622097582779	567749500010424614	6624
1	C20H31NO4	[M + H]+	C20H32NO4+	8.297	1.974	6.323	0	0.000	0.320	0.320	0.317		350.233	273	567751580695607507	567749500027201834	6625
1	C18H24O4	[M + H]+	C18H25O4+	122.965	116.966	6.000	24	0.952	0.761	1.069	1.103		305.175	272	567751616066173503	567749500043979054	6626
1	C18H24O4	[M + H3N + H]+	C18H28NO4+	96.489	96.489	0.000	21	0.944	0.021	0.911	-0.129		322.201	273	567751609271400915	567749500064950578	6627
1	C20H27NO2	[M + H]+	C20H28NO2+	35.674	29.888	5.785	15	0.978	0.726	1.419	0.255		314.212	273	567751616548518474	567749500081727798	6631
1	C14H13N3O6	[M + H]+	C14H14N3O6+	5.331	4.002	1.329	1	0.064	-6.442	6.442	-6.719		320.086	275	567751589512034592	567749500106893626	6636
1	C18H27NO4	[M + H]+	C18H28NO4+	66.332	60.439	5.893	13	1.000	0.457	1.272	-0.853		322.201	273	567751629768964885	567749500132059454	6639
1	C24H44O9	[M + H3N + H]+	C24H48NO9+	178.157	172.484	5.673	40	0.993	5.383	5.383	1.668		494.333	275	567751606029203864	567749500157225282	6640
1	C18H34O5	[M + H]+	C18H35O5+	169.559	164.146	5.413	33	1.000	6.949	6.949	0.990		331.248	275	567751724279217317	567749500178196806	6645
1	C24H44O9	[M + H]+	C24H45O9+	135.757	135.757	0.000	30	0.999	7.203	7.203	2.270		477.307	275	567751627273353971	567749500199168330	6646
1	C24H44O9	[M + Na]+	C24H44NaO9+	35.173	29.438	5.735	7	0.991	0.105	0.531	1.154		499.288	275	567751630712683304	567749500220139854	6647
1	C27H47N5O5	[M + H]+	C27H48N5O5+	47.077	41.847	5.229	15	0.824	2.074	3.213	-0.721		522.365	275	567751724790922421	567749500270471510	6650
1	C31H56O13	[M + H3N + H]+	C31H60NO13+	183.230	174.832	8.398	48	0.986	2.164	2.583	1.124		654.407	276	567751621153864368	567749500320803166	6658
1	C31H56O13	[M + Na]+	C31H56NaO13+	20.409	15.032	5.377	6	0.944	1.299	2.060	1.323		659.362	276	567751752603352455	567749500341774690	6659
1	C22H29NO2	[M + H]+	C22H30NO2+	44.492	38.392	6.100	21	0.936	1.128	1.452	0.717		340.227	276	567751736027462928	567749500366940518	6662
1	C20H29NO2	[M + Na]+	C20H29NNaO2+	4.398	1.907	2.491	0	0.000	-1.114	1.114	-0.879		338.209	277	567751618784082564	567749500383717738	6664
1	C20H29NO2	[M + H]+	C20H30NO2+	30.878	24.586	6.292	11	0.993	1.381	1.467	0.479		316.227	277	567751609191709128	567749500408883566	6665
1	C18H25NO2	[M + H]+	C18H26NO2+	11.564	5.445	6.120	4	0.932	0.648	0.648	0.432		288.196	275	567751613335681558	567749500429855090	6666
1	C19H32O4	[M + H]+	C19H33O4+	10.119	10.119	0.000	3	0.360	-1.037	5.113	-5.092		325.236	280	567751599116990830	567749500450826614	6667
1	C22H29NO	[M + H]+	C22H30NO+	43.507	37.675	5.832	26	1.000	0.722	1.452	0.767		324.232	280	567751606981310885	567749500475992442	6668
1	C23H41N5O4	[M + Na]+	C23H41N5NaO4+	5.617	2.549	3.068	1	0.203	2.993	2.993	3.077		474.307	280	567751615835486772	567749500501158270	6669
1	C32H59NO13	[M + H]+	C32H60NO13+	110.040	100.995	9.045	28	0.969	2.681	3.020	0.383		666.406	280	567751654104316801	567749500526324098	6671
1	C23H47NO4	[M + H]+	C23H48NO4+	60.776	54.492	6.283	10	0.980	6.947	6.947	0.668		402.358	281	567751608092801475	567749500547295622	6674
1	C23H46N2O3	[M + H]+	C23H47N2O3+	30.357	24.009	6.348	4	0.954	7.135	7.135	1.228		399.359	282	567751746190261588	567749500568267146	6675
1	C23H41N	[M + H]+	C23H42N+	13.460	7.166	6.294	3	0.999	2.826	2.826	0.230		332.331	282	567751607497210300	567749500597627278	6677
1	C17H36O4	[M + Na]+	C17H36NaO4+	6.818	6.818	0.000	3	0.465	3.801	3.801	2.657		327.251	282	567751631090170675	567749500622793106	6679
1	C22H31NO	[M + Na]+	C22H31NNaO+	6.951	1.942	5.009	0	0.000	0.703	0.703	0.688		348.230	282	567751616686930517	567749500643764630	6680
1	C21H31NO	[M + H]+	C21H32NO+	11.629	8.486	3.143	2	0.211	1.288	1.288	1.325		314.248	284	567751620625382053	567749500660541850	6684
1	C19H41N	[M + H]+	C19H42N+	13.883	7.838	6.045	4	0.952	14.734	14.734	0.448		284.331	284	567751618750528130	567749500677319070	6685
1	C16H34O4	[M + H]+	C16H35O4+	37.941	34.658	3.283	6	1.000	6.686	6.686	0.117		291.253	285	567751683804183548	567749500698290594	6686
1	C16H37NO4	[M + H]+	C16H38NO4+	72.186	66.235	5.950	8	0.936	4.700	4.700	0.243		308.280	285	567751618607921783	567749500719262118	6687
1	C20H20FN3O4	[M + H]+	C20H21FN3O4+	19.487	13.656	5.831	1	0.692	-0.301	0.301	1.772		386.152	285	567751612102556148	567749500740233642	6688
1	C22H31NO	[M + H]+	C22H32NO+	24.347	18.504	5.843	7	0.990	-0.273	0.657	0.608		326.248	282	567751612517792265	567749500757010862	6689
1	C22H29NO	[M + H]+	C22H30NO+	11.449	7.523	3.925	9	0.962	0.576	1.997	0.896		324.232	287	567751638409231196	567749500782176690	6693
1	C22H31NO2	[M + H]+	C22H32NO2+	42.207	36.087	6.120	27	0.923	1.203	3.028	0.511		342.243	288	567751675587541923	567749500815731130	6695
1	C19H17O4P	[M + H]+	C19H18O4P+	12.820	9.359	3.462	6	0.629	-0.196	1.082	0.492		341.094	289	567751683636411377	567749500836702654	6696
1	C25H39NO6	[M + H]+	C25H40NO6+	11.451	5.968	5.483	2	0.193	0.639	0.639	0.672		450.285	289	567751623003552466	567749500853479874	6699
1	C20H46NO7P	[M + H]+	C20H47NO7P+	37.884	32.102	5.781	9	1.000	4.457	4.457	-0.148		444.308	291	567751644843293554	567749500870257094	6700
1	C20H43N	[M + H]+	C20H44N+	10.928	5.129	5.800	3	0.914	10.900	10.900	0.614		298.347	290	567751644943956861	567749500887034314	6701
1	C23H36O4	[M + Na]+	C23H36NaO4+	83.898	78.279	5.619	10	0.928	3.784	3.784	0.764		399.251	289	567751775281954411	567749500908005838	6702
1	C23H35NO6	[M + H]+	C23H36NO6+	72.681	66.829	5.853	20	0.950	0.195	0.682	0.774		422.254	289	567751666192300941	567749500924783058	6704
1	C21H31NO	[M + H]+	C21H32NO+	14.180	8.948	5.232	3	0.250	-0.130	2.025	0.432		314.248	290	567751622923860678	567749500975114710	6705
1	C18H39O7P	[M + Na]+	C18H39NaO7P+	9.444	7.115	2.329	4	0.914	-0.121	0.259	-0.050		421.233	291	567751624890989277	567749500996086234	6709
1	C32H58O13	[M + H3N + H]+	C32H62NO13+	211.100	202.296	8.803	55	0.997	2.583	2.899	0.851		668.422	293	567751640288279399	567749501021252062	6712
1	C25H49NO9	[M + H]+	C25H50NO9+	204.669	198.287	6.383	46	0.993	3.947	3.947	1.016		508.349	293	567751720198159503	567749501038029282	6715
1	C68H120O24	[M + H]+	C68H121O24+	109.894	109.894	0.000	24	0.681	1.250	2.555	-2.523		1321.821	293	567751758752202152	567749501059000806	6717
1	C68H120O24	[M + H]+	C68H121O24+	100.144	100.144	0.000	27	0.701	5.231	5.231	0.612		1321.825	293	567751853220512398	567749501079972330	6717
1	C68H120O24	[M + H]+	C68H121O24+	86.326	86.326	0.000	34	0.692	2.632	3.083	-1.917		1321.822	293	567751862884188948	567749501092555246	6717
1	C20H38O5	[M + H]+	C20H39O5+	171.206	165.114	6.091	38	0.999	5.429	5.429	0.060		359.279	293	567751668239121304	567749501130303986	6727
1	C30H51NO4S	[M + H]+	C30H52NO4S+	80.813	80.813	0.000	20	0.926	5.271	5.271	6.228		522.364	293	567751632134552389	567749501151275510	6732
1	C35H60N4O7	[M + Na]+	C35H60N4NaO7+	104.167	104.167	0.000	37	0.713	3.048	5.656	-7.722		671.430	293	567751778268298914	567749501172247034	6733
1	C34H65NO13	[M + H]+	C34H66NO13+	66.546	61.314	5.232	14	0.888	3.006	3.006	-0.094		696.453	294	567751808769277928	567749501193218558	6736
1	C32H58O13	[M + H]+	C32H59O13+	197.863	188.878	8.985	52	0.998	4.120	4.120	0.996		651.396	293	567751743749176649	567749501218384386	6737
1	C10H18O2	[M - H2O + H]+	C10H17O+	103.605	100.250	3.354	21	0.922	8.163	8.163	-117617.292		153.128	293	567751706805746762	567749501239355910	6743
1	C10H18O2	[M + H]+	C10H19O2+	137.316	134.405	2.911	20	0.917	8.373	8.373	0.305		171.138	293	567751631304080190	567749501260327434	6744
1	C12H20O8	[M + H]+	C12H21O8+	164.282	161.005	3.278	38	0.999	3.934	3.934	-0.405		293.123	293	567751694138948626	567749501281298958	6745
1	C20H38O5	[M - H2O + H]+	C20H37O4+	133.488	129.888	3.600	24	0.996	8.258	8.258	-52774.971		341.269	293	567751769787416075	567749501306464786	6746
1	C20H38O5	[M + H3N + H]+	C20H42NO5+	123.035	123.035	0.000	29	0.989	6.265	6.265	0.654		376.306	293	567751626145086184	567749501327436310	6747
1	C62H113N13O15	[M + K]+	C62H113KN13O15+	136.950	133.747	3.203	50	0.979	2.765	2.886	0.002		1318.811	293	567751676145384366	567749501348407834	6751
1	C29H50N10O7	[M + K]+	C29H50KN10O7+	54.807	49.508	5.299	30	0.842	7.285	7.285	-5.274		689.346	293	567751764687142369	567749501369379358	6754
1	C32H58O13	[M + Na]+	C32H58NaO13+	38.372	29.446	8.926	10	0.973	0.543	1.138	0.150		673.377	294	567751747847011677	567749501390350882	6756
1	C22H47N	[M + H]+	C22H48N+	5.991	2.844	3.147	1	1.000	1.146	1.188	0.530		326.378	295	567751645048814462	567749501411322406	6762
1	C33H61NO13	[M + H]+	C33H62NO13+	164.891	158.768	6.122	40	0.949	3.342	3.342	0.044		680.422	296	567751795607551817	567749501432293930	6765
1	C25H46O9	[M + Na]+	C25H46NaO9+	22.967	16.710	6.258	9	0.978	1.576	1.672	1.132		513.304	294	567751678779407290	567749501457459758	6769
1	C18H34O5S	[M + H]+	C18H35O5S+	45.010	41.608	3.402	11	1.000	5.932	5.932	0.221		363.220	297	567751780931682019	567749501482625586	6771
1	C26H46O9	[M + Na]+	C26H46NaO9+	23.490	17.828	5.663	5	0.914	0.077	0.557	0.904		525.304	297	567751711474007127	567749501499402806	6772
1	C26H46O9	[M + H3N + H]+	C26H50NO9+	192.752	185.396	7.355	43	0.992	3.124	3.124	1.159		520.349	297	567751801282445209	567749501520374330	6773
1	C18H34O5	[M + Na]+	C18H34NaO5+	8.205	4.483	3.722	0	0.000	0.210	0.210	0.920		353.230	298	567751733196307695	567749501541345854	6775
1	C16H22O4	[M + H]+	C16H23O4+	23.802	20.323	3.479	3	0.942	2.761	2.761	0.123		279.159	300	567751779803414210	567749501562317378	6776
1	C24H21N5O8S	[M + H]+	C24H22N5O8S+	26.609	21.682	4.927	14	0.963	1.261	1.615	8.487		540.123	300	567751705845251135	567749501583288902	6777
1	C23H33NO	[M + H]+	C23H34NO+	10.770	5.756	5.014	3	1.000	-0.624	1.397	0.836		340.264	300	567751679911869381	567749501600066122	6778
1	C18H32O3	[M + H]+	C18H33O3+	158.548	152.720	5.828	17	0.679	4.677	4.677	0.253		297.242	300	567751785436364561	567749501621037646	6781
1	C33H63NO13	[M + H]+	C33H64NO13+	90.923	82.362	8.561	17	0.919	0.523	1.620	0.404		682.437	301	567751796949729109	567749501637814866	6782
1	C22H31NO	[M + H]+	C22H32NO+	17.623	11.507	6.116	5	0.991	-0.980	1.871	0.155		326.248	306	567751752041315708	567749501658786390	6784
1	C27H48O9	[M + H3N + H]+	C27H52NO9+	77.641	73.089	4.552	20	0.980	1.576	2.403	-0.259		534.364	306	567751731577306328	567749501675563610	6787
1	C33H61N5O9	[M + Na]+	C33H61N5NaO9+	137.884	130.258	7.626	36	0.934	1.400	3.643	0.497		694.436	307	567751705526484019	567749501700729438	6788
1	C21H40O5	[M + H]+	C21H41O5+	155.456	149.220	6.236	30	1.000	3.566	3.566	-1.291		373.294	307	567751799076241261	567749501721700962	6794
1	C33H63NO13	[M + H]+	C33H64NO13+	180.532	171.210	9.322	48	0.980	1.280	2.545	-0.825		682.437	307	567751739705867570	567749501746866790	6795
1	C33H60O13	[M + Na]+	C33H60NaO13+	34.940	25.881	9.059	10	0.919	-1.593	1.593	-1.007		687.392	307	567751681157577691	567749501763644010	6796
1	C25H51NO4	[M + H]+	C25H52NO4+	60.899	54.375	6.524	11	0.975	6.008	6.008	-0.112		430.389	307	567751772689874492	567749501788809838	6797
1	C22H33NO	[M + H]+	C22H34NO+	7.425	1.817	5.608	0	0.000	2.114	2.114	-1.167		328.263	309	567751750640418163	567749501805587058	6803
1	C33H60O13	[M + H3N + H]+	C33H64NO13+	212.823	204.211	8.613	57	0.999	0.186	3.129	-2.099		682.436	311	567751703869733928	567749501826558582	6806
1	C21H40O5	[M + H]+	C21H41O5+	126.230	123.136	3.094	21	1.000	2.692	2.692	-1.208		373.294	312	567751806009425851	567749501847530106	6807
1	C31H43N3O3	[M + H3N + H]+	C31H47N4O3+	67.854	67.854	0.000	18	0.741	0.001	3.745	2.278		523.365	311	567751715173383278	567749501868501630	6808
1	C74H96N4O8	[M + H3N + H]+	C74H100N5O8+	123.878	123.878	0.000	40	0.954	-0.876	2.699	6.396		1186.764	311	567751737399000347	567749501889473154	6810
1	C29H51N5O5	[M + H]+	C29H52N5O5+	51.194	50.491	0.703	12	0.940	-1.007	3.018	-4.429		550.394	311	567751712019266658	567749501910444678	6821
1	C20H38O5	[M + H]+	C20H39O5+	154.446	148.528	5.918	33	0.999	5.040	5.040	-2.637		359.278	311	567751818432954505	567749501939804810	6825
1	C26H48O9	[M + Na]+	C26H48NaO9+	32.356	26.863	5.493	7	0.991	-2.541	2.541	-2.463		527.318	312	567751760316677556	567749501960776334	6826
1	C26H48O9	[M + H3N + H]+	C26H52NO9+	111.777	105.268	6.509	39	0.993	4.483	4.483	-1.362		522.363	312	567751727370419393	567749501985942162	6827
1	C26H48O9	[M + H]+	C26H49O9+	132.643	126.810	5.833	32	0.998	3.910	4.641	-1.918		505.336	312	567751799709581176	567749502006913686	6830
1	C10H16O	[M + H]+	C10H17O+	103.922	101.772	2.150	21	0.943	5.951	5.951	-1.986		153.127	312	567751716964351097	567749502044662430	6835
1	C20H38O5	[M - H2O + H]+	C20H37O4+	133.932	130.636	3.296	24	0.998	4.516	4.516	-52778.166		341.268	312	567751719699037316	567749502094994082	6836
1	C21H48N8O7	[M + H]+	C21H49N8O7+	119.148	119.148	0.000	40	0.832	-1.777	4.716	-1.838		525.371	312	567751772014591536	567749502120159910	6837
1	C20H38O5	[M + H3N + H]+	C20H42NO5+	126.126	126.126	0.000	30	0.990	5.177	5.177	-2.524		376.305	311	567751809373257728	567749502136937130	6838
1	C10H18O2	[M + H]+	C10H19O2+	146.264	143.018	3.245	23	0.964	4.019	4.019	-3.196		171.137	312	567751765635055096	567749502153714350	6841
1	C10H20O3	[M + H]+	C10H21O3+	101.086	101.086	0.000	16	0.968	5.108	5.108	-2.463		189.148	312	567751724728007856	567749502170491570	6842
